Structure Position, RAO-Based Response
Line A: Structure Position, RAO-Based Response - Global Z (Part - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [m]
Line B: Structure Position, RAO-Based Response - Global RX (Part) [°]
Line C: Structure Position, RAO-Based Response - Global RY (Part) [°]

*Time (s),Line A (m),Line B (°),Line C (°)
9.8,-3.27972956001759E-02,-1.92709278780967E-03,6.95557966828346E-02
9.9,-3.27352397143841E-02,-1.93769054021686E-03,-8.65965243428946E-03
10,-3.24882082641125E-02,-1.93700252566487E-03,-8.55882242321968E-02
10.1,-3.20669524371624E-02,-1.92542362492532E-03,-0.160772413015366
10.2,-3.14851403236389E-02,-1.90323696006089E-03,-0.233825743198395
10.3,-3.07604130357504E-02,-1.8709086580202E-03,-0.304272711277008
10.4,-2.99132522195578E-02,-1.82914652395993E-03,-0.371907740831375
10.5,-2.89661902934313E-02,-1.77828571759164E-03,-0.436271160840988
10.6,-2.79446430504322E-02,-1.71902857255191E-03,-0.497200757265091
10.7,-2.68744416534901E-02,-1.65181851480156E-03,-0.554315447807312
10.8,-2.57829073816538E-02,-1.57741957809776E-03,-0.607359766960144
10.9,-2.46974378824234E-02,-1.49646250065416E-03,-0.656281888484955
11,-2.36445069313049E-02,-1.40959012787789E-03,-0.70072740316391
11.1,-2.26510055363178E-02,-1.31701794452965E-03,-0.740541160106659
11.2,-0.021741108968854,-1.21963873971254E-03,-0.775674045085907
11.3,-2.09377892315388E-02,-1.1180283036083E-03,-0.806015133857727
11.4,-2.02612895518541E-02,-1.01174449082464E-03,-0.831346213817596
11.5,-1.97287276387215E-02,-9.02302330359817E-04,-0.851698935031891
11.6,-1.93547327071428E-02,-7.88923411164433E-04,-0.866999924182892
11.7,-1.91500447690487E-02,-6.71888294164091E-04,-0.877226829528809
11.8,-0.019122164696455,-5.52276556845754E-04,-0.88238137960434
11.9,-1.92748829722404E-02,-4.30313317338005E-04,-0.882433176040649
12,-0.01960882358253,-3.0461759888567E-04,-0.877475500106812
12.1,-2.01201904565096E-02,-1.77287744008936E-04,-0.867547690868378
12.2,-2.08028275519609E-02,-4.81235947518144E-05,-0.852749645709991
12.3,-2.16468740254641E-02,8.3634426118806E-05,-0.833170413970947
12.4,-2.26401966065168E-02,2.16365631786175E-04,-0.808964133262634
12.5,-2.37670503556728E-02,3.50176764186472E-04,-0.780292510986328
12.6,-2.50105392187834E-02,4.83796175103635E-04,-0.747312724590302
12.7,-2.63509340584278E-02,6.17750454694033E-04,-0.710245728492737
12.8,-2.77675706893206E-02,7.50731735024601E-04,-0.669319033622742
12.9,-2.92379688471556E-02,8.81760672200471E-04,-0.624804735183716
13,-3.07392664253712E-02,1.01006962358952E-03,-0.5769162774086
13.1,-3.22472713887691E-02,1.13499653525651E-03,-0.525998771190643
13.2,-3.37378047406673E-02,1.25477777328342E-03,-0.472295433282852
13.3,-3.51863503456116E-02,1.36871356517076E-03,-0.416207760572433
13.4,-3.65685671567917E-02,1.47545430809259E-03,-0.358073353767395
13.5,-0.037860382348299,1.57453666906804E-03,-0.298064589500427
13.6,-3.90375293791294E-02,1.66397588327527E-03,-0.236748710274696
13.7,-4.00765836238861E-02,1.74316728953272E-03,-0.174347832798958
13.8,-4.09546867012978E-02,1.81095546577126E-03,-0.111234083771706
13.9,-4.16496321558952E-02,1.86651281546801E-03,-4.77372631430626E-02
14,-4.21404540538788E-02,1.90897181164473E-03,0.015771621838212
14.1,-4.24073487520218E-02,1.93765305448324E-03,0.078930601477623
14.2,-4.24317643046379E-02,1.95213197730482E-03,0.141471818089485
14.3,-4.21958304941654E-02,1.95211824029684E-03,0.203050673007965
14.4,-4.16841693222523E-02,1.93748774472624E-03,0.26336207985878
14.5,-4.08832728862762E-02,1.90830777864903E-03,0.322165876626968
14.6,-3.97813245654106E-02,1.86470127664506E-03,0.379070550203323
14.7,-3.83687652647495E-02,1.80738780181855E-03,0.433979511260986
14.8,-0.036639217287302,1.7365668900311E-03,0.486446619033814
14.9,-3.45882624387741E-02,1.65326963178813E-03,0.536426246166229
15,-3.22149991989136E-02,1.55840301886201E-03,0.583659172058105
15.1,-2.95218080282211E-02,1.45288044586778E-03,0.62783944606781
15.2,-2.65136882662773E-02,1.3376185670495E-03,0.668832063674927
15.3,-2.31993198394775E-02,1.2149034300819E-03,0.706568002700806
15.4,-1.95909179747105E-02,1.08431652188301E-03,0.740721106529236
15.5,-1.57037563621998E-02,9.48665838222951E-04,0.771231055259705
15.6,-1.15566132590175E-02,8.08008655440062E-04,0.797919690608978
15.7,-7.1707759052515E-03,6.64601800963283E-04,0.820718288421631
15.8,-2.57068150676787E-03,5.18516812007874E-04,0.83942174911499
15.9,2.21705972217023E-03,3.7188280839473E-04,0.854024589061737
16,7.16404989361763E-03,2.24651463213377E-04,0.864326119422913
16.1,1.22397122904658E-02,7.88920151535422E-05,0.87038516998291
16.2,1.74127854406834E-02,-6.52615490253084E-05,0.872117757797241
16.3,2.26508770138025E-02,-2.0698577282019E-04,0.869412362575531
16.4,2.79226154088974E-02,-3.45635402482003E-04,0.862340569496155
16.5,3.31959426403046E-02,-4.80598013382405E-04,0.850893616676331
16.6,3.84406261146069E-02,-6.11215771641582E-04,0.835124790668488
16.7,4.36264500021935E-02,-7.37214053515345E-04,0.815003871917725
16.8,4.87260483205318E-02,-8.58534011058509E-04,0.790691256523132
16.9,0.053713470697403,-9.74344904534519E-04,0.762263178825378
17,5.85658773779869E-02,-1.08476879540831E-03,0.729814827442169
17.1,6.32624849677086E-02,-1.18906900752336E-03,0.693510711193085
17.2,6.77854344248772E-02,-1.28728069830686E-03,0.653636634349823
17.3,7.21195042133331E-02,-1.37909117620438E-03,0.610226154327393
17.4,0.076253205537796,-1.46410393062979E-03,0.563578903675079
17.5,8.01767706871033E-02,-1.54220324475318E-03,0.513987720012665
17.6,8.38843286037445E-02,-1.61280960310251E-03,0.461646288633347
17.7,8.73721539974213E-02,-1.67571718338877E-03,0.406920254230499
17.8,9.06389653682709E-02,-1.7305858200416E-03,0.34996971487999
17.9,9.36856418848038E-02,-1.77691481076181E-03,0.291291087865829
18,0.096515528857708,-1.81457144208252E-03,0.231108546257019
18.1,9.91334542632103E-02,-1.84295407962054E-03,0.169787392020226
18.2,0.101545587182045,-1.86181103345007E-03,0.107702545821667
18.3,0.103759132325649,-1.87086779624224E-03,4.51378189027309E-02
18.4,0.10578278452158,-1.86986045446247E-03,-1.74003932625055E-02
18.5,0.107625655829906,-1.85832509305328E-03,-7.96735286712646E-02
18.6,0.109296038746834,-1.83602585457265E-03,-0.141256928443909
18.7,0.110803686082363,-1.80318055208772E-03,-0.2018673568964
18.8,0.112156942486763,-1.75938988104463E-03,-0.261010497808456
18.9,0.113364569842815,-1.70508585870266E-03,-0.318392246961594
19,0.114433795213699,-1.63963902741671E-03,-0.373814165592194
19.1,0.115371137857437,-1.56322226393968E-03,-0.426683515310287
19.2,0.116181649267673,-1.47694209590554E-03,-0.47685307264328
19.3,0.116868667304516,-1.38078408781439E-03,-0.523956477642059
19.4,0.117434807121754,-1.27439363859594E-03,-0.567819833755493
19.5,0.117879495024681,-1.15923874545842E-03,-0.608060717582703
19.6,0.118201278150082,-1.03600905276835E-03,-0.644535601139069
19.7,0.118395857512951,-9.04931162949652E-04,-0.676888048648834
19.8,0.118456527590752,-7.66993791330606E-04,-0.705110788345337
19.9,0.118374213576317,-6.23026862740517E-04,-0.728879630565643
20,0.118137843906879,-4.74032131023705E-04,-0.748220264911652
20.1,0.11773282289505,-3.21131752571091E-04,-0.762969732284546
20.2,0.117141775786877,-1.65764169651084E-04,-0.773067831993103
20.3,0.116345629096031,-8.60635918797925E-06,-0.77850216627121
20.4,0.115321323275566,1.4907207514625E-04,-0.779373049736023
20.5,0.114043802022934,3.0592767870985E-04,-0.775641858577728
20.6,0.112485982477665,4.60894108982757E-04,-0.767469763755798
20.7,0.110617458820343,6.12794479820877E-04,-0.75491601228714
20.8,0.108406372368336,7.60128255933523E-04,-0.738331198692322
20.9,0.105819389224052,9.01876774150878E-04,-0.71775084733963
21,0.102820962667465,1.0367218637839E-03,-0.693486928939819
21.1,9.93753895163536E-02,1.16393226198852E-03,-0.665891885757446
21.2,9.54466387629509E-02,1.28221092745662E-03,-0.635184764862061
21.3,9.09983143210411E-02,1.39059964567423E-03,-0.601778864860535
21.4,0.085996076464653,1.4880943344906E-03,-0.566040992736816
21.5,8.04061964154243E-02,1.57389033120126E-03,-0.528215229511261
21.6,7.41974338889122E-02,1.64721347391605E-03,-0.488914340734482
21.7,6.73423931002617E-02,1.70743267517537E-03,-0.448411047458649
21.8,5.98172210156918E-02,1.75398669671267E-03,-0.407191902399063
21.9,5.16029484570026E-02,1.7864202382043E-03,-0.365628898143768
22,4.26863618195057E-02,1.80444808211178E-03,-0.324059754610062
22.1,3.30596677958965E-02,1.80780899245292E-03,-0.28299605846405
22.2,2.27232575416565E-02,1.79657025728375E-03,-0.242752909660339
22.3,1.16841737180948E-02,1.77067506592721E-03,-0.203677505254745
22.4,-4.19129792135209E-05,1.73054100014269E-03,-0.166088432073593
22.5,-1.24312415719032E-02,0.001676568062976,-0.130256682634354
22.6,-2.54510603845119E-02,1.60916324239224E-03,-0.096465677022934
22.7,-3.90600971877575E-02,1.52917427476496E-03,-0.064959280192852
22.8,-5.32076768577099E-02,1.43707171082497E-03,-3.59409935772419E-02
22.9,-6.78336769342422E-02,1.33440643548965E-03,-9.43977572023869E-03
23,-8.28717350959778E-02,1.22163805644959E-03,0.014298208989203
23.1,-0.09824488312006,1.10015005338937E-03,3.53797562420368E-02
23.2,-0.113869495689869,9.71173809375614E-04,5.36592863500118E-02
23.3,-0.129655241966248,8.3601096412167E-04,0.069180853664875
23.4,-0.145504742860794,6.96019036695361E-04,8.20388272404671E-02
23.5,-0.161316454410553,5.52096171304584E-04,9.22951623797417E-02
23.6,-0.176983579993248,4.0605865069665E-04,0.100149683654308
23.7,-0.19239567220211,2.58801272138953E-04,0.105711460113525
23.8,-0.207440748810768,1.11809669760987E-04,0.109101004898548
23.9,-0.222004622220993,-3.36505763698369E-05,0.110563457012177
24,-0.235974475741386,-1.76602741703391E-04,0.110396385192871
24.1,-0.249236285686493,-3.15732759190723E-04,0.108785577118397
24.2,-0.261679828166962,-4.50382067356259E-04,0.105988793075085
24.3,-0.273197412490845,-5.79378625843674E-04,0.102305255830288
24.4,-0.283685296773911,-7.01868324540555E-04,9.79903489351273E-02
24.5,-0.293045520782471,-8.17054358776659E-04,9.33252945542336E-02
24.6,-0.301186144351959,-9.24443127587438E-04,8.86062011122704E-02
24.7,-0.308022439479828,-1.02301361039281E-03,0.084086962044239
24.8,-0.313477158546448,-1.11248879693449E-03,8.00379887223244E-02
24.9,-0.317482709884644,-1.19220395572484E-03,0.076707124710083
25,-0.319981276988983,-1.26167084090412E-03,7.43204653263092E-02
25.1,-0.320925116539001,-1.32041506003588E-03,7.31662809848785E-02
25.2,-0.320277631282806,-1.36812380515039E-03,7.33507424592972E-02
25.3,-0.318013936281204,-1.40439567621797E-03,7.51739516854286E-02
25.4,-0.314121693372726,-1.42902403604239E-03,0.078652560710907
25.5,-0.308601081371307,-1.44172110594809E-03,8.39288309216499E-02
25.6,-0.30146449804306,-1.44234171602875E-03,9.12087261676788E-02
25.7,-0.292738020420074,-1.43093126825988E-03,0.10039421916008
25.8,-0.282459825277328,-1.40754005406052E-03,0.111528262495995
25.9,-0.270682513713837,-1.37202034238726E-03,0.124736480414867
26,-0.257468640804291,-1.32498750463128E-03,0.139846161007881
26.1,-0.242895245552063,-1.26681558322161E-03,0.156735613942146
26.2,-0.227049395442009,-1.19749014265835E-03,0.175353720784187
26.3,-0.210028722882271,-1.11840013414621E-03,0.195492804050446
26.4,-0.191940858960152,-1.02956569753587E-03,0.217001587152481
26.5,-0.172901481389999,-9.32333874516189E-04,0.239616438746452
26.6,-0.153034299612045,-8.27261712402105E-04,0.263128012418747
26.7,-0.132467359304428,-7.15892936568707E-04,0.287281185388565
26.8,-0.111335210502148,-5.98972255829722E-04,0.311725825071335
26.9,-8.97736549377441E-02,-4.77842055261135E-04,0.336271971464157
27,-6.79206401109695E-02,-3.53705021552742E-04,0.360580235719681
27.1,-4.59132082760334E-02,-2.27786702453159E-04,0.384338557720184
27.2,-2.38884314894676E-02,-1.01453078968916E-04,0.407280474901199
27.3,-1.9774513784796E-03,2.42213718593121E-05,0.429114997386932
27.4,1.96897462010384E-02,1.48121762322262E-04,0.449664056301117
27.5,4.09923158586025E-02,2.68899399088696E-04,0.468531519174576
27.6,6.18152022361755E-02,3.8568236050196E-04,0.485656291246414
27.7,0.082051083445549,4.97288885526359E-04,0.500719547271729
27.8,0.101603925228119,6.02958374656737E-04,0.513620495796204
27.9,0.120384223759174,7.01904762536287E-04,0.524187743663788
28,0.138316482305527,7.93420127592981E-04,0.532371938228607
28.1,0.155335128307343,8.77009180840105E-04,0.538093209266663
28.2,0.171385377645493,9.52110742218792E-04,0.54125589132309
28.3,0.186424791812897,1.01848691701889E-03,0.541956603527069
28.4,0.200421318411827,1.07573810964823E-03,0.540135622024536
28.5,0.213354662060738,1.12387898843735E-03,0.535915911197662
28.6,0.225215062499046,1.1625571642071E-03,0.529315710067749
28.7,0.236002326011658,1.19222979992628E-03,0.520591497421265
