时间t,纵向位移X,横向位移Y,垂向位移Z,横倾角Phi,纵倾角Theta,首向角Psi,船型,浪级,浪向角,吃水,航速
1338,0.003,-0.013,0.006,-0.038,0.985,-0.028,0,3,30,6,0
1338.5,0,-0.014,0.006,-0.152,1.061,-0.031,0,3,30,6,0
1339,-0.004,-0.014,0.006,-0.08,1.089,-0.031,0,3,30,6,0
1339.5,-0.007,-0.013,0.006,0.046,1.055,-0.029,0,3,30,6,0
1340,-0.01,-0.01,0.006,0.137,0.952,-0.025,0,3,30,6,0
1340.5,-0.01,-0.006,0.005,0.193,0.793,-0.02,0,3,30,6,0
1341,-0.008,-0.002,0.004,0.148,0.576,-0.014,0,3,30,6,0
1341.5,-0.004,0,0.002,-0.072,0.302,-0.009,0,3,30,6,0
1342,0.003,-0.001,-0.001,-0.489,-0.024,-0.004,0,3,30,6,0
1342.5,0.009,-0.005,-0.005,-1.02,-0.378,0,0,3,30,6,0
1343,0.013,-0.013,-0.008,-1.564,-0.741,0.005,0,3,30,6,0
1343.5,0.013,-0.022,-0.011,-2.022,-1.091,0.01,0,3,30,6,0
1344,0.008,-0.031,-0.014,-2.377,-1.42,0.015,0,3,30,6,0
1344.5,0,-0.036,-0.016,-2.502,-1.694,0.022,0,3,30,6,0
1345,-0.01,-0.037,-0.017,-2.351,-1.892,0.029,0,3,30,6,0
1345.5,-0.019,-0.033,-0.017,-2.015,-2.016,0.035,0,3,30,6,0
1346,-0.026,-0.026,-0.016,-1.663,-2.075,0.041,0,3,30,6,0
1346.5,-0.03,-0.018,-0.015,-1.295,-2.051,0.044,0,3,30,6,0
1347,-0.031,-0.008,-0.014,-0.926,-1.939,0.044,0,3,30,6,0
1347.5,-0.027,0,-0.012,-0.613,-1.747,0.042,0,3,30,6,0
1348,-0.022,0.006,-0.01,-0.455,-1.496,0.037,0,3,30,6,0
1348.5,-0.017,0.01,-0.008,-0.47,-1.2,0.029,0,3,30,6,0
1349,-0.011,0.011,-0.007,-0.593,-0.869,0.018,0,3,30,6,0
1349.5,-0.006,0.01,-0.005,-0.773,-0.521,0.007,0,3,30,6,0
1350,-0.002,0.007,-0.003,-0.929,-0.17,-0.005,0,3,30,6,0
1350.5,0,0.003,-0.001,-1.01,0.165,-0.015,0,3,30,6,0
1351,0,-0.002,0.001,-0.955,0.473,-0.023,0,3,30,6,0
1351.5,-0.003,-0.006,0.003,-0.703,0.749,-0.028,0,3,30,6,0
1352,-0.009,-0.009,0.005,-0.301,0.976,-0.03,0,3,30,6,0
1352.5,-0.015,-0.008,0.007,0.177,1.145,-0.03,0,3,30,6,0
1353,-0.02,-0.005,0.009,0.654,1.248,-0.028,0,3,30,6,0
1353.5,-0.023,0,0.01,1.091,1.291,-0.025,0,3,30,6,0
1354,-0.024,0.006,0.011,1.387,1.268,-0.021,0,3,30,6,0
1354.5,-0.021,0.012,0.01,1.468,1.179,-0.018,0,3,30,6,0
1355,-0.015,0.015,0.009,1.318,1.027,-0.015,0,3,30,6,0
1355.5,-0.008,0.014,0.007,0.915,0.814,-0.013,0,3,30,6,0
1356,-0.002,0.009,0.004,0.348,0.555,-0.012,0,3,30,6,0
1356.5,0,0.002,0.001,-0.265,0.267,-0.01,0,3,30,6,0
1357,-0.001,-0.004,-0.002,-0.767,-0.025,-0.007,0,3,30,6,0
1357.5,-0.005,-0.008,-0.004,-1.033,-0.297,-0.002,0,3,30,6,0
1358,-0.009,-0.009,-0.005,-1.014,-0.533,0.004,0,3,30,6,0
1358.5,-0.012,-0.007,-0.006,-0.71,-0.716,0.013,0,3,30,6,0
1359,-0.012,-0.003,-0.005,-0.168,-0.831,0.021,0,3,30,6,0
1359.5,-0.01,0,-0.004,0.497,-0.872,0.029,0,3,30,6,0
1360,-0.006,0.002,-0.003,1.132,-0.844,0.035,0,3,30,6,0
1360.5,-0.002,0.001,-0.001,1.598,-0.751,0.037,0,3,30,6,0
1361,0,0,0,1.72,-0.618,0.035,0,3,30,6,0
1361.5,0.001,-0.001,0.001,1.481,-0.453,0.028,0,3,30,6,0
1362,0,-0.001,0.001,0.971,-0.261,0.017,0,3,30,6,0
1362.5,0,0,0,0.252,-0.067,0.004,0,3,30,6,0
1363,0,0.001,-0.001,-0.567,0.113,-0.009,0,3,30,6,0
1363.5,0.002,0.003,-0.002,-1.416,0.25,-0.021,0,3,30,6,0
1364,0.004,0.004,-0.002,-2.07,0.351,-0.031,0,3,30,6,0
1364.5,0.006,0.003,-0.003,-2.419,0.405,-0.036,0,3,30,6,0
1365,0.007,0.002,-0.003,-2.455,0.403,-0.036,0,3,30,6,0
1365.5,0.006,0,-0.003,-2.179,0.349,-0.032,0,3,30,6,0
1366,0.005,-0.001,-0.002,-1.719,0.234,-0.024,0,3,30,6,0
1366.5,0.004,-0.003,-0.002,-1.189,0.066,-0.014,0,3,30,6,0
1367,0.004,-0.004,-0.002,-0.692,-0.143,-0.003,0,3,30,6,0
1367.5,0.003,-0.006,-0.003,-0.316,-0.377,0.007,0,3,30,6,0
1368,0.002,-0.009,-0.004,-0.126,-0.621,0.016,0,3,30,6,0
1368.5,0,-0.012,-0.005,-0.114,-0.853,0.023,0,3,30,6,0
1369,-0.004,-0.016,-0.007,-0.315,-1.068,0.026,0,3,30,6,0
1369.5,-0.011,-0.018,-0.009,-0.724,-1.26,0.028,0,3,30,6,0
1370,-0.018,-0.018,-0.011,-1.149,-1.396,0.027,0,3,30,6,0
1370.5,-0.024,-0.014,-0.012,-1.403,-1.452,0.026,0,3,30,6,0
1371,-0.026,-0.007,-0.012,-1.446,-1.43,0.025,0,3,30,6,0
1371.5,-0.026,0,-0.011,-1.362,-1.349,0.024,0,3,30,6,0
1372,-0.022,0.006,-0.01,-1.167,-1.211,0.022,0,3,30,6,0
1372.5,-0.016,0.009,-0.008,-0.904,-1.027,0.019,0,3,30,6,0
1373,-0.01,0.01,-0.006,-0.647,-0.812,0.016,0,3,30,6,0
1373.5,-0.005,0.008,-0.004,-0.336,-0.559,0.012,0,3,30,6,0
1374,-0.001,0.004,-0.002,0.002,-0.281,0.008,0,3,30,6,0
1374.5,0,-0.002,0.001,0.321,0.008,0.003,0,3,30,6,0
1375,-0.002,-0.007,0.003,0.56,0.29,-0.002,0,3,30,6,0
1375.5,-0.006,-0.01,0.005,0.682,0.548,-0.008,0,3,30,6,0
1376,-0.01,-0.01,0.006,0.657,0.765,-0.015,0,3,30,6,0
1376.5,-0.013,-0.008,0.007,0.511,0.931,-0.021,0,3,30,6,0
1377,-0.016,-0.004,0.007,0.321,1.045,-0.026,0,3,30,6,0
1377.5,-0.016,0,0.007,0.1,1.095,-0.029,0,3,30,6,0
1378,-0.013,0.003,0.006,-0.278,1.047,-0.032,0,3,30,6,0
1378.5,-0.008,0.005,0.004,-0.673,0.923,-0.032,0,3,30,6,0
1379,-0.004,0.004,0.002,-0.97,0.737,-0.03,0,3,30,6,0
1379.5,-0.001,0.001,0,-1.146,0.495,-0.025,0,3,30,6,0
1380,0.001,-0.003,-0.001,-1.191,0.211,-0.018,0,3,30,6,0
1380.5,0,-0.007,-0.003,-1.114,-0.098,-0.009,0,3,30,6,0
1381,-0.003,-0.011,-0.005,-1.037,-0.434,0.001,0,3,30,6,0
1381.5,-0.008,-0.013,-0.007,-0.911,-0.757,0.012,0,3,30,6,0
1382,-0.013,-0.013,-0.008,-0.757,-1.052,0.022,0,3,30,6,0
1382.5,-0.018,-0.01,-0.009,-0.586,-1.295,0.03,0,3,30,6,0
1383,-0.023,-0.006,-0.01,-0.558,-1.498,0.036,0,3,30,6,0
1383.5,-0.026,0,-0.011,-0.701,-1.65,0.039,0,3,30,6,0
1384,-0.028,0.007,-0.013,-0.943,-1.737,0.039,0,3,30,6,0
1384.5,-0.027,0.015,-0.013,-1.238,-1.756,0.036,0,3,30,6,0
1385,-0.023,0.023,-0.014,-1.588,-1.72,0.032,0,3,30,6,0
1385.5,-0.016,0.027,-0.014,-1.797,-1.606,0.026,0,3,30,6,0
1386,-0.007,0.028,-0.012,-1.802,-1.421,0.021,0,3,30,6,0
1386.5,0,0.025,-0.011,-1.616,-1.179,0.016,0,3,30,6,0
1387,0.005,0.018,-0.008,-1.289,-0.898,0.012,0,3,30,6,0
1387.5,0.006,0.01,-0.005,-0.77,-0.572,0.008,0,3,30,6,0
1388,0.003,0.003,-0.002,-0.113,-0.215,0.005,0,3,30,6,0
1388.5,-0.004,-0.002,0.002,0.524,0.144,0.001,0,3,30,6,0
1389,-0.011,-0.003,0.005,0.891,0.459,-0.004,0,3,30,6,0
1389.5,-0.014,0,0.006,0.785,0.688,-0.011,0,3,30,6,0
1390,-0.012,0.003,0.005,0.161,0.806,-0.021,0,3,30,6,0
1390.5,-0.007,0.004,0.003,-0.715,0.833,-0.03,0,3,30,6,0
1391,-0.002,0.002,0.001,-1.607,0.777,-0.038,0,3,30,6,0
1391.5,0.001,-0.003,-0.001,-2.329,0.643,-0.042,0,3,30,6,0
1392,0.002,-0.007,-0.003,-2.725,0.447,-0.04,0,3,30,6,0
1392.5,0,-0.011,-0.005,-2.685,0.209,-0.033,0,3,30,6,0
1393,-0.003,-0.013,-0.006,-2.363,-0.08,-0.022,0,3,30,6,0
1393.5,-0.008,-0.013,-0.007,-1.883,-0.407,-0.008,0,3,30,6,0
1394,-0.012,-0.012,-0.007,-1.335,-0.747,0.007,0,3,30,6,0
1394.5,-0.017,-0.01,-0.008,-0.829,-1.08,0.022,0,3,30,6,0
1395,-0.021,-0.006,-0.009,-0.503,-1.394,0.034,0,3,30,6,0
1395.5,-0.025,0,-0.011,-0.438,-1.673,0.042,0,3,30,6,0
1396,-0.028,0.008,-0.013,-0.566,-1.887,0.047,0,3,30,6,0
1396.5,-0.028,0.016,-0.014,-0.785,-2.012,0.048,0,3,30,6,0
1397,-0.023,0.023,-0.014,-0.896,-2.015,0.047,0,3,30,6,0
1397.5,-0.015,0.026,-0.013,-0.831,-1.895,0.044,0,3,30,6,0
1398,-0.007,0.025,-0.011,-0.562,-1.651,0.04,0,3,30,6,0
1398.5,0,0.019,-0.008,-0.165,-1.306,0.035,0,3,30,6,0
1399,0.003,0.01,-0.005,0.299,-0.878,0.027,0,3,30,6,0
1399.5,0.001,0.001,-0.001,0.799,-0.385,0.019,0,3,30,6,0
1400,-0.005,-0.005,0.003,1.177,0.128,0.008,0,3,30,6,0
1400.5,-0.015,-0.008,0.007,1.507,0.66,-0.003,0,3,30,6,0
1401,-0.025,-0.007,0.011,1.785,1.182,-0.015,0,3,30,6,0
1401.5,-0.033,0,0.014,1.9,1.652,-0.027,0,3,30,6,0
1402,-0.037,0.01,0.016,1.855,2.046,-0.038,0,3,30,6,0
1402.5,-0.035,0.02,0.017,1.557,2.319,-0.049,0,3,30,6,0
1403,-0.028,0.028,0.017,1.023,2.452,-0.058,0,3,30,6,0
1403.5,-0.017,0.03,0.015,0.249,2.416,-0.065,0,3,30,6,0
1404,-0.007,0.026,0.012,-0.674,2.209,-0.068,0,3,30,6,0
1404.5,0,0.018,0.008,-1.557,1.849,-0.067,0,3,30,6,0
1405,0.002,0.007,0.003,-2.221,1.363,-0.06,0,3,30,6,0
1405.5,-0.001,-0.002,-0.001,-2.625,0.767,-0.048,0,3,30,6,0
1406,-0.009,-0.009,-0.005,-2.717,0.101,-0.03,0,3,30,6,0
1406.5,-0.018,-0.011,-0.009,-2.543,-0.603,-0.009,0,3,30,6,0
1407,-0.028,-0.008,-0.013,-2.216,-1.311,0.014,0,3,30,6,0
1407.5,-0.036,0,-0.016,-1.742,-1.965,0.037,0,3,30,6,0
1408,-0.039,0.011,-0.018,-1.16,-2.518,0.058,0,3,30,6,0
1408.5,-0.038,0.022,-0.019,-0.577,-2.936,0.076,0,3,30,6,0
1409,-0.032,0.032,-0.019,-0.058,-3.188,0.088,0,3,30,6,0
1409.5,-0.022,0.038,-0.019,0.309,-3.261,0.094,0,3,30,6,0
1410,-0.011,0.039,-0.018,0.562,-3.134,0.093,0,3,30,6,0
1410.5,0,0.036,-0.015,0.688,-2.818,0.085,0,3,30,6,0
1411,0.007,0.028,-0.012,0.704,-2.329,0.072,0,3,30,6,0
1411.5,0.011,0.018,-0.009,0.518,-1.721,0.053,0,3,30,6,0
1412,0.01,0.01,-0.006,0.099,-1.046,0.03,0,3,30,6,0
1412.5,0.007,0.004,-0.003,-0.577,-0.366,0.004,0,3,30,6,0
1413,0.003,0.001,-0.001,-1.371,0.278,-0.022,0,3,30,6,0
1413.5,0,0,0,-2.202,0.831,-0.046,0,3,30,6,0
1414,-0.002,0.001,0.001,-2.934,1.26,-0.065,0,3,30,6,0
1414.5,-0.004,0.002,0.002,-3.393,1.548,-0.078,0,3,30,6,0
1415,-0.004,0.004,0.002,-3.485,1.681,-0.082,0,3,30,6,0
1415.5,-0.003,0.006,0.003,-3.213,1.654,-0.079,0,3,30,6,0
1416,-0.002,0.006,0.003,-2.735,1.455,-0.068,0,3,30,6,0
1416.5,0,0.004,0.002,-2.18,1.098,-0.053,0,3,30,6,0
1417,0,0,0,-1.655,0.609,-0.034,0,3,30,6,0
1417.5,-0.003,-0.005,-0.003,-1.268,0.021,-0.013,0,3,30,6,0
1418,-0.01,-0.01,-0.006,-1.067,-0.624,0.006,0,3,30,6,0
1418.5,-0.02,-0.011,-0.01,-0.991,-1.267,0.025,0,3,30,6,0
1419,-0.028,-0.008,-0.013,-0.767,-1.817,0.043,0,3,30,6,0
1419.5,-0.032,0,-0.014,-0.269,-2.218,0.059,0,3,30,6,0
1420,-0.03,0.008,-0.013,0.501,-2.43,0.073,0,3,30,6,0
1420.5,-0.023,0.013,-0.012,1.413,-2.441,0.082,0,3,30,6,0
1421,-0.013,0.013,-0.008,2.378,-2.237,0.086,0,3,30,6,0
1421.5,-0.005,0.008,-0.004,3.231,-1.834,0.084,0,3,30,6,0
1422,0,-0.002,0.001,3.77,-1.269,0.074,0,3,30,6,0
1422.5,0,-0.011,0.005,3.825,-0.594,0.055,0,3,30,6,0
1423,-0.005,-0.018,0.008,3.277,0.124,0.03,0,3,30,6,0
1423.5,-0.012,-0.021,0.01,2.326,0.856,0,0,3,30,6,0
1424,-0.02,-0.02,0.012,1.209,1.561,-0.031,0,3,30,6,0
1424.5,-0.026,-0.015,0.013,0.064,2.179,-0.06,0,3,30,6,0
1425,-0.031,-0.008,0.014,-0.948,2.663,-0.084,0,3,30,6,0
1425.5,-0.033,0,0.014,-1.651,2.985,-0.1,0,3,30,6,0
1426,-0.032,0.009,0.014,-1.984,3.117,-0.107,0,3,30,6,0
1426.5,-0.027,0.016,0.014,-2.041,3.03,-0.105,0,3,30,6,0
1427,-0.019,0.019,0.012,-2.052,2.692,-0.096,0,3,30,6,0
1427.5,-0.01,0.017,0.008,-2.049,2.133,-0.08,0,3,30,6,0
1428,-0.002,0.009,0.004,-2.028,1.391,-0.059,0,3,30,6,0
1428.5,0,-0.003,-0.001,-1.963,0.522,-0.034,0,3,30,6,0
1429,-0.004,-0.015,-0.007,-1.85,-0.415,-0.007,0,3,30,6,0
1429.5,-0.014,-0.024,-0.012,-1.733,-1.365,0.02,0,3,30,6,0
1430,-0.028,-0.028,-0.017,-1.559,-2.253,0.047,0,3,30,6,0
1430.5,-0.042,-0.024,-0.021,-1.314,-3.019,0.07,0,3,30,6,0
1431,-0.054,-0.014,-0.024,-1.059,-3.622,0.09,0,3,30,6,0
1431.5,-0.06,0,-0.026,-0.759,-4.011,0.104,0,3,30,6,0
1432,-0.057,0.015,-0.026,-0.352,-4.146,0.112,0,3,30,6,0
1432.5,-0.048,0.028,-0.024,0.139,-4.015,0.113,0,3,30,6,0
1433,-0.034,0.034,-0.021,0.585,-3.641,0.107,0,3,30,6,0
1433.5,-0.019,0.033,-0.016,0.921,-3.046,0.094,0,3,30,6,0
1434,-0.007,0.025,-0.011,1.053,-2.279,0.074,0,3,30,6,0
1434.5,0,0.013,-0.006,1.089,-1.366,0.049,0,3,30,6,0
1435,0,0,0,1.076,-0.36,0.021,0,3,30,6,0
1435.5,-0.007,-0.013,0.006,1.03,0.675,-0.008,0,3,30,6,0
1436,-0.02,-0.02,0.012,0.919,1.666,-0.037,0,3,30,6,0
1436.5,-0.034,-0.02,0.017,0.731,2.548,-0.063,0,3,30,6,0
1437,-0.046,-0.012,0.021,0.525,3.274,-0.086,0,3,30,6,0
1437.5,-0.054,0,0.024,0.326,3.797,-0.102,0,3,30,6,0
1438,-0.056,0.015,0.025,0.203,4.098,-0.112,0,3,30,6,0
1438.5,-0.051,0.03,0.026,0.239,4.174,-0.114,0,3,30,6,0
1439,-0.041,0.041,0.025,0.354,4.009,-0.108,0,3,30,6,0
1439.5,-0.026,0.046,0.023,0.497,3.618,-0.095,0,3,30,6,0
1440,-0.012,0.044,0.019,0.606,3.023,-0.078,0,3,30,6,0
1440.5,0,0.035,0.015,0.712,2.278,-0.056,0,3,30,6,0
1441,0.006,0.023,0.01,0.804,1.429,-0.032,0,3,30,6,0
1441.5,0.006,0.01,0.005,0.821,0.525,-0.006,0,3,30,6,0
1442,-0.001,-0.001,-0.001,0.703,-0.389,0.018,0,3,30,6,0
1442.5,-0.013,-0.008,-0.007,0.459,-1.257,0.04,0,3,30,6,0
1443,-0.027,-0.007,-0.012,0.139,-2.028,0.058,0,3,30,6,0
1443.5,-0.038,0,-0.016,-0.182,-2.654,0.072,0,3,30,6,0
1444,-0.044,0.012,-0.02,-0.422,-3.098,0.082,0,3,30,6,0
1444.5,-0.042,0.024,-0.021,-0.528,-3.333,0.087,0,3,30,6,0
1445,-0.035,0.035,-0.021,-0.484,-3.351,0.088,0,3,30,6,0
1445.5,-0.023,0.04,-0.02,-0.359,-3.165,0.084,0,3,30,6,0
1446,-0.01,0.039,-0.017,-0.248,-2.803,0.075,0,3,30,6,0
1446.5,0,0.033,-0.014,-0.165,-2.288,0.062,0,3,30,6,0
1447,0.006,0.023,-0.01,-0.091,-1.648,0.045,0,3,30,6,0
1447.5,0.007,0.011,-0.006,-0.04,-0.927,0.025,0,3,30,6,0
1448,0.002,0.002,-0.001,-0.122,-0.192,0.004,0,3,30,6,0
1448.5,-0.004,-0.003,0.002,-0.381,0.504,-0.018,0,3,30,6,0
1449,-0.012,-0.003,0.005,-0.666,1.138,-0.038,0,3,30,6,0
1449.5,-0.018,0,0.008,-0.921,1.667,-0.056,0,3,30,6,0
1450,-0.022,0.006,0.01,-1.103,2.062,-0.069,0,3,30,6,0
1450.5,-0.022,0.013,0.011,-1.221,2.294,-0.076,0,3,30,6,0
1451,-0.018,0.018,0.011,-1.271,2.349,-0.078,0,3,30,6,0
1451.5,-0.013,0.022,0.011,-1.169,2.244,-0.074,0,3,30,6,0
1452,-0.006,0.022,0.01,-0.909,1.993,-0.065,0,3,30,6,0
1452.5,0,0.02,0.008,-0.546,1.613,-0.05,0,3,30,6,0
1453,0.004,0.015,0.007,-0.079,1.148,-0.033,0,3,30,6,0
1453.5,0.005,0.009,0.005,0.425,0.629,-0.013,0,3,30,6,0
1454,0.004,0.004,0.002,0.817,0.08,0.006,0,3,30,6,0
1454.5,-0.001,-0.001,-0.001,0.983,-0.47,0.023,0,3,30,6,0
1455,-0.009,-0.002,-0.004,0.899,-0.987,0.037,0,3,30,6,0
1455.5,-0.016,0,-0.007,0.675,-1.424,0.046,0,3,30,6,0
1456,-0.022,0.006,-0.01,0.396,-1.751,0.053,0,3,30,6,0
1456.5,-0.023,0.013,-0.011,0.11,-1.953,0.055,0,3,30,6,0
1457,-0.02,0.02,-0.012,-0.095,-2.014,0.055,0,3,30,6,0
1457.5,-0.014,0.024,-0.012,-0.164,-1.931,0.052,0,3,30,6,0
1458,-0.006,0.023,-0.01,0.011,-1.693,0.047,0,3,30,6,0
1458.5,0,0.016,-0.007,0.456,-1.307,0.041,0,3,30,6,0
1459,0.002,0.006,-0.003,0.974,-0.822,0.033,0,3,30,6,0
1459.5,-0.002,-0.003,0.002,1.433,-0.272,0.022,0,3,30,6,0
1460,-0.009,-0.009,0.006,1.733,0.307,0.009,0,3,30,6,0
1460.5,-0.019,-0.011,0.009,1.81,0.875,-0.006,0,3,30,6,0
1461,-0.027,-0.007,0.012,1.625,1.391,-0.022,0,3,30,6,0
1461.5,-0.032,0,0.014,1.234,1.828,-0.038,0,3,30,6,0
1462,-0.033,0.009,0.015,0.735,2.161,-0.053,0,3,30,6,0
1462.5,-0.028,0.016,0.014,0.012,2.33,-0.065,0,3,30,6,0
1463,-0.019,0.019,0.012,-0.922,2.309,-0.074,0,3,30,6,0
1463.5,-0.01,0.017,0.008,-1.904,2.101,-0.078,0,3,30,6,0
1464,-0.003,0.009,0.004,-2.767,1.717,-0.076,0,3,30,6,0
1464.5,0,0,0,-3.328,1.191,-0.067,0,3,30,6,0
1465,-0.003,-0.01,-0.004,-3.533,0.548,-0.051,0,3,30,6,0
1465.5,-0.01,-0.018,-0.009,-3.469,-0.188,-0.03,0,3,30,6,0
1466,-0.021,-0.021,-0.013,-3.229,-0.982,-0.006,0,3,30,6,0
1466.5,-0.034,-0.02,-0.017,-2.828,-1.772,0.02,0,3,30,6,0
1467,-0.045,-0.012,-0.02,-2.262,-2.494,0.046,0,3,30,6,0
1467.5,-0.052,0,-0.022,-1.671,-3.114,0.069,0,3,30,6,0
1468,-0.054,0.014,-0.024,-1.169,-3.592,0.088,0,3,30,6,0
1468.5,-0.05,0.029,-0.025,-0.82,-3.898,0.1,0,3,30,6,0
1469,-0.042,0.042,-0.026,-0.652,-4.01,0.105,0,3,30,6,0
1469.5,-0.029,0.05,-0.025,-0.588,-3.907,0.103,0,3,30,6,0
1470,-0.013,0.05,-0.022,-0.421,-3.562,0.095,0,3,30,6,0
1470.5,0,0.042,-0.018,-0.044,-2.979,0.082,0,3,30,6,0
1471,0.007,0.027,-0.012,0.47,-2.203,0.066,0,3,30,6,0
1471.5,0.006,0.011,-0.006,1.007,-1.285,0.046,0,3,30,6,0
1472,-0.002,-0.002,0.001,1.419,-0.294,0.023,0,3,30,6,0
1472.5,-0.016,-0.009,0.008,1.616,0.707,-0.003,0,3,30,6,0
1473,-0.03,-0.008,0.013,1.535,1.648,-0.03,0,3,30,6,0
1473.5,-0.04,0,0.017,1.186,2.471,-0.057,0,3,30,6,0
1474,-0.045,0.012,0.02,0.624,3.123,-0.08,0,3,30,6,0
1474.5,-0.042,0.025,0.021,-0.076,3.56,-0.1,0,3,30,6,0
1475,-0.035,0.035,0.021,-0.691,3.777,-0.112,0,3,30,6,0
1475.5,-0.023,0.04,0.02,-1.102,3.763,-0.116,0,3,30,6,0
1476,-0.011,0.041,0.018,-1.259,3.521,-0.111,0,3,30,6,0
1476.5,0,0.037,0.016,-1.09,3.081,-0.097,0,3,30,6,0
1477,0.008,0.03,0.013,-0.7,2.462,-0.076,0,3,30,6,0
1477.5,0.011,0.019,0.01,-0.231,1.697,-0.049,0,3,30,6,0
1478,0.009,0.009,0.005,0.182,0.83,-0.021,0,3,30,6,0
1478.5,0.001,0,0,0.399,-0.094,0.007,0,3,30,6,0
1479,-0.012,-0.003,-0.005,0.363,-1.018,0.032,0,3,30,6,0
1479.5,-0.026,0,-0.011,0.12,-1.882,0.054,0,3,30,6,0
1480,-0.036,0.01,-0.016,-0.224,-2.624,0.071,0,3,30,6,0
1480.5,-0.04,0.023,-0.02,-0.477,-3.178,0.083,0,3,30,6,0
1481,-0.037,0.037,-0.022,-0.559,-3.514,0.092,0,3,30,6,0
1481.5,-0.026,0.046,-0.023,-0.463,-3.614,0.096,0,3,30,6,0
1482,-0.013,0.048,-0.022,-0.278,-3.49,0.094,0,3,30,6,0
1482.5,0,0.044,-0.019,-0.073,-3.159,0.087,0,3,30,6,0
1483,0.009,0.035,-0.016,0.122,-2.642,0.075,0,3,30,6,0
1483.5,0.013,0.023,-0.011,0.211,-1.989,0.057,0,3,30,6,0
1484,0.012,0.012,-0.007,0.074,-1.259,0.036,0,3,30,6,0
1484.5,0.007,0.004,-0.004,-0.301,-0.508,0.011,0,3,30,6,0
1485,0.001,0,-0.001,-0.846,0.217,-0.015,0,3,30,6,0
1485.5,-0.005,0,0.002,-1.391,0.882,-0.039,0,3,30,6,0
1486,-0.011,0.003,0.005,-1.734,1.465,-0.058,0,3,30,6,0
1486.5,-0.015,0.009,0.008,-1.782,1.936,-0.072,0,3,30,6,0
1487,-0.017,0.017,0.01,-1.556,2.263,-0.079,0,3,30,6,0
1487.5,-0.014,0.025,0.013,-1.005,2.452,-0.078,0,3,30,6,0
1488,-0.009,0.032,0.014,-0.245,2.491,-0.072,0,3,30,6,0
1488.5,0,0.036,0.016,0.567,2.382,-0.06,0,3,30,6,0
1489,0.01,0.036,0.016,1.352,2.152,-0.046,0,3,30,6,0
1489.5,0.017,0.03,0.015,1.915,1.805,-0.031,0,3,30,6,0
1490,0.021,0.021,0.013,2.154,1.367,-0.016,0,3,30,6,0
1490.5,0.02,0.011,0.01,2.089,0.878,-0.003,0,3,30,6,0
1491,0.014,0.004,0.006,1.808,0.378,0.008,0,3,30,6,0
1491.5,0.006,0,0.002,1.382,-0.101,0.017,0,3,30,6,0
1492,-0.003,0.001,-0.001,0.921,-0.526,0.024,0,3,30,6,0
1492.5,-0.008,0.004,-0.004,0.615,-0.854,0.03,0,3,30,6,0
1493,-0.009,0.009,-0.005,0.5,-1.073,0.035,0,3,30,6,0
1493.5,-0.006,0.011,-0.006,0.639,-1.161,0.039,0,3,30,6,0
1494,-0.003,0.011,-0.005,0.909,-1.134,0.041,0,3,30,6,0
1494.5,0,0.008,-0.003,1.209,-1.002,0.04,0,3,30,6,0
1495,0.001,0.004,-0.002,1.383,-0.793,0.036,0,3,30,6,0
1495.5,0,0,0,1.369,-0.525,0.029,0,3,30,6,0
1496,-0.002,-0.002,0.001,1.214,-0.208,0.018,0,3,30,6,0
1496.5,-0.005,-0.003,0.003,0.9,0.124,0.006,0,3,30,6,0
1497,-0.009,-0.002,0.004,0.564,0.467,-0.007,0,3,30,6,0
1497.5,-0.012,0,0.005,0.2,0.783,-0.02,0,3,30,6,0
1498,-0.013,0.003,0.006,-0.249,1.029,-0.031,0,3,30,6,0
1498.5,-0.011,0.007,0.006,-0.698,1.196,-0.04,0,3,30,6,0
1499,-0.009,0.009,0.006,-0.967,1.292,-0.046,0,3,30,6,0
1499.5,-0.007,0.012,0.006,-0.967,1.317,-0.046,0,3,30,6,0
1500,-0.004,0.013,0.006,-0.773,1.26,-0.043,0,3,30,6,0
1500.5,0,0.014,0.006,-0.383,1.138,-0.036,0,3,30,6,0
1501,0.004,0.013,0.006,0.105,0.953,-0.025,0,3,30,6,0
1501.5,0.007,0.012,0.006,0.746,0.752,-0.013,0,3,30,6,0
1502,0.01,0.01,0.006,1.367,0.531,-0.001,0,3,30,6,0
1502.5,0.012,0.007,0.006,1.893,0.318,0.01,0,3,30,6,0
1503,0.013,0.003,0.006,2.23,0.124,0.019,0,3,30,6,0
1503.5,0.011,0,0.005,2.262,-0.05,0.024,0,3,30,6,0
1504,0.007,-0.002,0.003,1.966,-0.199,0.026,0,3,30,6,0
1504.5,0.003,-0.001,0.001,1.42,-0.312,0.023,0,3,30,6,0
1505,-0.001,0.001,-0.001,0.768,-0.378,0.018,0,3,30,6,0
1505.5,-0.002,0.004,-0.002,0.2,-0.382,0.013,0,3,30,6,0
1506,-0.001,0.005,-0.002,-0.148,-0.324,0.007,0,3,30,6,0
1506.5,0,0.005,-0.002,-0.288,-0.221,0.003,0,3,30,6,0
1507,0.001,0.003,-0.001,-0.265,-0.092,0,0,3,30,6,0
1507.5,0,0,0,-0.152,0.045,-0.003,0,3,30,6,0
1508,-0.001,-0.001,0.001,-0.098,0.159,-0.005,0,3,30,6,0
1508.5,-0.003,-0.001,0.001,-0.104,0.249,-0.008,0,3,30,6,0
