时间t,纵向位移X,横向位移Y,垂向位移Z,横倾角Phi,纵倾角Theta,首向角Psi,船型,浪级,浪向角,吃水,航速
777,-0.015,-0.004,0.009,0.359,1.639,-0.027,0,4,30,6,0
777.5,-0.017,0,0.01,-0.019,2.002,-0.035,0,4,30,6,0
778,-0.018,0.005,0.011,-0.421,2.225,-0.041,0,4,30,6,0
778.5,-0.015,0.009,0.01,-0.896,2.281,-0.044,0,4,30,6,0
779,-0.011,0.011,0.009,-1.455,2.156,-0.045,0,4,30,6,0
779.5,-0.006,0.01,0.006,-2.021,1.86,-0.042,0,4,30,6,0
780,-0.002,0.006,0.004,-2.396,1.428,-0.037,0,4,30,6,0
780.5,0,0.002,0.001,-2.5,0.889,-0.028,0,4,30,6,0
781,-0.001,-0.003,-0.002,-2.332,0.279,-0.016,0,4,30,6,0
781.5,-0.004,-0.007,-0.005,-2.029,-0.378,-0.003,0,4,30,6,0
782,-0.009,-0.009,-0.007,-1.59,-1.026,0.01,0,4,30,6,0
782.5,-0.014,-0.008,-0.01,-1.035,-1.619,0.023,0,4,30,6,0
783,-0.019,-0.005,-0.011,-0.57,-2.135,0.034,0,4,30,6,0
783.5,-0.023,0,-0.013,-0.286,-2.543,0.043,0,4,30,6,0
784,-0.024,0.006,-0.014,-0.23,-2.819,0.048,0,4,30,6,0
784.5,-0.022,0.013,-0.015,-0.172,-2.915,0.05,0,4,30,6,0
785,-0.017,0.017,-0.014,-0.009,-2.818,0.049,0,4,30,6,0
785.5,-0.011,0.019,-0.012,0.223,-2.54,0.045,0,4,30,6,0
786,-0.004,0.016,-0.01,0.473,-2.101,0.039,0,4,30,6,0
786.5,0,0.012,-0.007,0.716,-1.53,0.03,0,4,30,6,0
787,0.001,0.005,-0.003,0.925,-0.861,0.02,0,4,30,6,0
787.5,-0.001,-0.001,0.001,1.053,-0.14,0.008,0,4,30,6,0
788,-0.005,-0.005,0.004,1.037,0.582,-0.005,0,4,30,6,0
788.5,-0.011,-0.007,0.008,0.872,1.258,-0.018,0,4,30,6,0
789,-0.017,-0.004,0.01,0.516,1.837,-0.029,0,4,30,6,0
789.5,-0.019,0,0.011,-0.094,2.265,-0.04,0,4,30,6,0
790,-0.019,0.005,0.011,-0.872,2.515,-0.048,0,4,30,6,0
790.5,-0.016,0.009,0.011,-1.556,2.593,-0.053,0,4,30,6,0
791,-0.012,0.012,0.009,-2.112,2.48,-0.053,0,4,30,6,0
791.5,-0.006,0.011,0.007,-2.483,2.183,-0.05,0,4,30,6,0
792,-0.002,0.009,0.005,-2.393,1.758,-0.042,0,4,30,6,0
792.5,0,0.006,0.004,-1.835,1.234,-0.03,0,4,30,6,0
793,0.001,0.003,0.002,-0.927,0.648,-0.016,0,4,30,6,0
793.5,0,0.001,0.001,0.204,0.047,0,0,4,30,6,0
794,-0.001,-0.001,-0.001,1.325,-0.534,0.016,0,4,30,6,0
794.5,-0.003,-0.002,-0.002,2.201,-1.061,0.029,0,4,30,6,0
795,-0.006,-0.002,-0.004,2.677,-1.501,0.039,0,4,30,6,0
795.5,-0.009,0,-0.005,2.702,-1.827,0.045,0,4,30,6,0
796,-0.011,0.003,-0.007,2.314,-2.017,0.046,0,4,30,6,0
796.5,-0.012,0.007,-0.008,1.767,-2.04,0.044,0,4,30,6,0
797,-0.009,0.009,-0.008,1.256,-1.888,0.039,0,4,30,6,0
797.5,-0.006,0.01,-0.007,0.893,-1.576,0.032,0,4,30,6,0
798,-0.002,0.007,-0.004,0.839,-1.11,0.023,0,4,30,6,0
798.5,0,0.002,-0.001,1.193,-0.511,0.015,0,4,30,6,0
799,-0.002,-0.006,0.004,1.961,0.194,0.006,0,4,30,6,0
799.5,-0.007,-0.012,0.008,2.559,0.893,-0.003,0,4,30,6,0
800,-0.014,-0.014,0.011,2.705,1.529,-0.013,0,4,30,6,0
800.5,-0.021,-0.012,0.014,2.364,2.063,-0.024,0,4,30,6,0
801,-0.024,-0.007,0.015,1.584,2.458,-0.035,0,4,30,6,0
801.5,-0.025,0,0.014,0.524,2.691,-0.044,0,4,30,6,0
802,-0.022,0.006,0.013,-0.548,2.76,-0.051,0,4,30,6,0
802.5,-0.017,0.01,0.011,-1.381,2.668,-0.053,0,4,30,6,0
803,-0.012,0.012,0.01,-1.832,2.423,-0.051,0,4,30,6,0
803.5,-0.006,0.011,0.007,-1.893,2.034,-0.045,0,4,30,6,0
804,-0.002,0.009,0.005,-1.618,1.522,-0.034,0,4,30,6,0
804.5,0,0.005,0.003,-1.087,0.921,-0.021,0,4,30,6,0
805,0,0.001,0.001,-0.44,0.267,-0.007,0,4,30,6,0
805.5,-0.002,-0.003,-0.002,0.085,-0.415,0.008,0,4,30,6,0
806,-0.006,-0.006,-0.005,0.352,-1.084,0.021,0,4,30,6,0
806.5,-0.012,-0.007,-0.008,0.27,-1.708,0.031,0,4,30,6,0
807,-0.019,-0.005,-0.011,0.018,-2.224,0.039,0,4,30,6,0
807.5,-0.023,0,-0.013,-0.26,-2.595,0.044,0,4,30,6,0
808,-0.025,0.007,-0.015,-0.491,-2.799,0.046,0,4,30,6,0
808.5,-0.023,0.013,-0.015,-0.614,-2.825,0.046,0,4,30,6,0
809,-0.017,0.017,-0.014,-0.57,-2.67,0.044,0,4,30,6,0
809.5,-0.011,0.018,-0.012,-0.361,-2.346,0.039,0,4,30,6,0
810,-0.004,0.016,-0.01,-0.087,-1.884,0.032,0,4,30,6,0
810.5,0,0.011,-0.006,0.179,-1.319,0.024,0,4,30,6,0
811,0.001,0.005,-0.003,0.407,-0.682,0.014,0,4,30,6,0
811.5,-0.001,-0.002,0.001,0.768,0.015,0.004,0,4,30,6,0
812,-0.007,-0.007,0.005,1.256,0.735,-0.007,0,4,30,6,0
812.5,-0.014,-0.008,0.01,1.724,1.423,-0.016,0,4,30,6,0
813,-0.022,-0.006,0.013,2.051,2.037,-0.025,0,4,30,6,0
813.5,-0.027,0,0.016,2.174,2.538,-0.033,0,4,30,6,0
814,-0.029,0.008,0.017,2.054,2.894,-0.04,0,4,30,6,0
814.5,-0.027,0.016,0.018,1.773,3.096,-0.045,0,4,30,6,0
815,-0.022,0.022,0.018,1.412,3.135,-0.047,0,4,30,6,0
815.5,-0.014,0.025,0.017,1.05,3.013,-0.047,0,4,30,6,0
816,-0.007,0.025,0.015,0.724,2.736,-0.044,0,4,30,6,0
816.5,0,0.021,0.012,0.45,2.318,-0.038,0,4,30,6,0
817,0.004,0.015,0.009,0.224,1.782,-0.03,0,4,30,6,0
817.5,0.005,0.009,0.006,0.032,1.155,-0.02,0,4,30,6,0
818,0.003,0.003,0.002,-0.112,0.478,-0.009,0,4,30,6,0
818.5,-0.002,-0.001,-0.001,-0.117,-0.199,0.003,0,4,30,6,0
819,-0.007,-0.002,-0.004,-0.127,-0.855,0.014,0,4,30,6,0
819.5,-0.014,0,-0.008,-0.315,-1.473,0.024,0,4,30,6,0
820,-0.018,0.005,-0.011,-0.605,-2.006,0.032,0,4,30,6,0
820.5,-0.02,0.012,-0.013,-0.945,-2.428,0.038,0,4,30,6,0
821,-0.019,0.019,-0.015,-1.269,-2.714,0.041,0,4,30,6,0
821.5,-0.014,0.025,-0.016,-1.525,-2.851,0.042,0,4,30,6,0
822,-0.007,0.028,-0.017,-1.717,-2.842,0.041,0,4,30,6,0
822.5,0,0.028,-0.016,-1.923,-2.707,0.038,0,4,30,6,0
823,0.007,0.026,-0.015,-2.142,-2.459,0.032,0,4,30,6,0
823.5,0.012,0.021,-0.014,-2.249,-2.103,0.025,0,4,30,6,0
824,0.014,0.014,-0.011,-2.218,-1.666,0.018,0,4,30,6,0
824.5,0.013,0.007,-0.009,-1.92,-1.154,0.011,0,4,30,6,0
825,0.008,0.002,-0.005,-1.371,-0.596,0.004,0,4,30,6,0
825.5,0.002,0,-0.001,-0.674,-0.026,-0.003,0,4,30,6,0
826,-0.004,0.001,0.003,-0.022,0.513,-0.009,0,4,30,6,0
826.5,-0.008,0.005,0.006,0.424,0.984,-0.015,0,4,30,6,0
827,-0.01,0.01,0.008,0.753,1.386,-0.02,0,4,30,6,0
827.5,-0.009,0.015,0.01,0.961,1.699,-0.025,0,4,30,6,0
828,-0.005,0.019,0.011,1.094,1.917,-0.028,0,4,30,6,0
828.5,0,0.02,0.012,1.149,2.031,-0.03,0,4,30,6,0
829,0.005,0.02,0.012,1.194,2.046,-0.03,0,4,30,6,0
829.5,0.01,0.017,0.012,1.228,1.964,-0.028,0,4,30,6,0
830,0.013,0.013,0.011,1.336,1.805,-0.025,0,4,30,6,0
830.5,0.015,0.009,0.01,1.527,1.584,-0.02,0,4,30,6,0
831,0.015,0.004,0.009,1.67,1.301,-0.014,0,4,30,6,0
831.5,0.013,0,0.007,1.778,0.985,-0.008,0,4,30,6,0
832,0.01,-0.003,0.006,1.771,0.643,-0.002,0,4,30,6,0
832.5,0.006,-0.003,0.004,1.692,0.306,0.003,0,4,30,6,0
833,0.002,-0.002,0.002,1.415,-0.029,0.007,0,4,30,6,0
833.5,0,0,0,0.98,-0.34,0.011,0,4,30,6,0
834,-0.001,0.004,-0.002,0.516,-0.604,0.013,0,4,30,6,0
834.5,0,0.007,-0.004,0.044,-0.818,0.014,0,4,30,6,0
835,0.002,0.009,-0.005,-0.371,-0.97,0.015,0,4,30,6,0
835.5,0.005,0.009,-0.006,-0.673,-1.057,0.015,0,4,30,6,0
836,0.008,0.008,-0.007,-0.913,-1.09,0.014,0,4,30,6,0
836.5,0.01,0.006,-0.007,-1.065,-1.067,0.013,0,4,30,6,0
837,0.01,0.003,-0.006,-0.907,-0.962,0.012,0,4,30,6,0
837.5,0.008,0,-0.005,-0.427,-0.78,0.011,0,4,30,6,0
838,0.004,-0.001,-0.003,0.171,-0.548,0.01,0,4,30,6,0
838.5,0.001,0,0,0.749,-0.283,0.009,0,4,30,6,0
839,-0.002,0.002,0.002,1.238,0.006,0.006,0,4,30,6,0
839.5,-0.003,0.005,0.004,1.526,0.295,0.002,0,4,30,6,0
840,-0.002,0.009,0.005,1.58,0.571,-0.002,0,4,30,6,0
840.5,0,0.011,0.007,1.613,0.847,-0.007,0,4,30,6,0
841,0.004,0.014,0.008,1.743,1.12,-0.011,0,4,30,6,0
841.5,0.008,0.015,0.01,2.009,1.381,-0.014,0,4,30,6,0
842,0.014,0.014,0.012,2.398,1.62,-0.016,0,4,30,6,0
842.5,0.02,0.011,0.013,2.841,1.823,-0.018,0,4,30,6,0
843,0.024,0.007,0.014,3.236,1.977,-0.018,0,4,30,6,0
843.5,0.027,0,0.016,3.648,2.095,-0.018,0,4,30,6,0
844,0.028,-0.007,0.017,4.03,2.172,-0.018,0,4,30,6,0
844.5,0.025,-0.014,0.017,4.072,2.167,-0.018,0,4,30,6,0
845,0.019,-0.019,0.016,3.812,2.095,-0.018,0,4,30,6,0
845.5,0.013,-0.022,0.015,3.446,1.979,-0.017,0,4,30,6,0
846,0.006,-0.023,0.014,3.132,1.835,-0.016,0,4,30,6,0
846.5,0,-0.021,0.012,2.824,1.658,-0.015,0,4,30,6,0
847,-0.005,-0.018,0.011,2.51,1.449,-0.013,0,4,30,6,0
847.5,-0.008,-0.014,0.009,2.209,1.218,-0.01,0,4,30,6,0
848,-0.009,-0.009,0.008,1.885,0.967,-0.008,0,4,30,6,0
848.5,-0.008,-0.005,0.006,1.464,0.692,-0.005,0,4,30,6,0
849,-0.006,-0.002,0.003,0.979,0.406,-0.002,0,4,30,6,0
849.5,-0.002,0,0.001,0.522,0.127,0,0,4,30,6,0
850,0.001,0,0,0.18,-0.128,0.003,0,4,30,6,0
850.5,0.003,-0.001,-0.002,0.021,-0.343,0.006,0,4,30,6,0
851,0.003,-0.003,-0.002,0.146,-0.494,0.009,0,4,30,6,0
851.5,0.002,-0.003,-0.002,0.487,-0.58,0.012,0,4,30,6,0
852,0.001,-0.002,-0.001,1.142,-0.569,0.015,0,4,30,6,0
852.5,0,0.001,0,1.933,-0.474,0.018,0,4,30,6,0
853,0.001,0.004,0.002,2.625,-0.313,0.018,0,4,30,6,0
853.5,0.003,0.006,0.004,2.977,-0.112,0.017,0,4,30,6,0
854,0.006,0.006,0.005,2.966,0.123,0.012,0,4,30,6,0
854.5,0.008,0.005,0.006,2.631,0.378,0.006,0,4,30,6,0
855,0.01,0.003,0.006,2.052,0.637,-0.001,0,4,30,6,0
855.5,0.011,0,0.006,1.398,0.891,-0.009,0,4,30,6,0
856,0.011,-0.003,0.007,0.782,1.12,-0.016,0,4,30,6,0
856.5,0.01,-0.006,0.007,0.273,1.304,-0.021,0,4,30,6,0
857,0.009,-0.009,0.007,0.012,1.44,-0.025,0,4,30,6,0
857.5,0.007,-0.012,0.008,0.064,1.524,-0.026,0,4,30,6,0
858,0.004,-0.014,0.008,0.408,1.552,-0.025,0,4,30,6,0
858.5,0,-0.015,0.009,0.841,1.504,-0.022,0,4,30,6,0
859,-0.004,-0.015,0.009,1.229,1.381,-0.018,0,4,30,6,0
859.5,-0.007,-0.012,0.008,1.344,1.171,-0.014,0,4,30,6,0
860,-0.007,-0.007,0.006,1.1,0.88,-0.01,0,4,30,6,0
860.5,-0.005,-0.003,0.004,0.591,0.534,-0.006,0,4,30,6,0
861,-0.001,0,0.001,0,0.166,-0.003,0,4,30,6,0
861.5,0.003,0,-0.002,-0.489,-0.193,0.001,0,4,30,6,0
862,0.006,-0.002,-0.004,-0.764,-0.52,0.005,0,4,30,6,0
862.5,0.008,-0.004,-0.005,-0.787,-0.796,0.01,0,4,30,6,0
863,0.007,-0.007,-0.006,-0.575,-1.006,0.015,0,4,30,6,0
863.5,0.005,-0.009,-0.006,-0.164,-1.136,0.019,0,4,30,6,0
864,0.002,-0.009,-0.005,0.492,-1.161,0.023,0,4,30,6,0
864.5,0,-0.006,-0.004,1.241,-1.086,0.025,0,4,30,6,0
865,-0.001,-0.003,-0.002,1.898,-0.922,0.025,0,4,30,6,0
865.5,0,0,0,2.339,-0.681,0.023,0,4,30,6,0
866,0.002,0.002,0.002,2.496,-0.379,0.019,0,4,30,6,0
866.5,0.005,0.003,0.003,2.351,-0.034,0.012,0,4,30,6,0
867,0.008,0.002,0.005,2.038,0.343,0.004,0,4,30,6,0
867.5,0.01,0,0.006,1.67,0.735,-0.005,0,4,30,6,0
868,0.013,-0.003,0.007,1.328,1.116,-0.013,0,4,30,6,0
868.5,0.013,-0.007,0.009,0.978,1.447,-0.02,0,4,30,6,0
869,0.011,-0.011,0.009,0.563,1.694,-0.027,0,4,30,6,0
869.5,0.008,-0.014,0.009,0.13,1.84,-0.031,0,4,30,6,0
870,0.004,-0.015,0.009,-0.224,1.881,-0.034,0,4,30,6,0
870.5,0,-0.015,0.009,-0.388,1.822,-0.034,0,4,30,6,0
871,-0.004,-0.014,0.008,-0.103,1.705,-0.03,0,4,30,6,0
871.5,-0.007,-0.013,0.008,0.525,1.526,-0.024,0,4,30,6,0
872,-0.01,-0.01,0.008,1.327,1.296,-0.016,0,4,30,6,0
872.5,-0.012,-0.007,0.008,2.162,1.034,-0.007,0,4,30,6,0
873,-0.013,-0.004,0.008,2.895,0.762,0.001,0,4,30,6,0
873.5,-0.013,0,0.007,3.42,0.499,0.008,0,4,30,6,0
874,-0.011,0.003,0.006,3.596,0.255,0.013,0,4,30,6,0
874.5,-0.007,0.004,0.005,3.328,0.033,0.016,0,4,30,6,0
875,-0.004,0.004,0.003,2.613,-0.162,0.016,0,4,30,6,0
875.5,-0.001,0.001,0.001,1.559,-0.325,0.013,0,4,30,6,0
876,0.001,-0.003,-0.002,0.468,-0.434,0.01,0,4,30,6,0
876.5,0,-0.005,-0.003,-0.397,-0.478,0.006,0,4,30,6,0
877,-0.002,-0.006,-0.004,-0.919,-0.464,0.004,0,4,30,6,0
877.5,-0.003,-0.005,-0.004,-1.1,-0.404,0.002,0,4,30,6,0
878,-0.004,-0.004,-0.003,-1.023,-0.319,0,0,4,30,6,0
878.5,-0.004,-0.002,-0.003,-0.923,-0.242,0,0,4,30,6,0
879,-0.004,-0.001,-0.002,-0.905,-0.186,-0.001,0,4,30,6,0
879.5,-0.003,0,-0.002,-0.766,-0.122,-0.002,0,4,30,6,0
880,-0.002,0,-0.001,-0.477,-0.052,-0.001,0,4,30,6,0
880.5,0,0,0,-0.109,0.02,-0.001,0,4,30,6,0
881,0.001,-0.001,0,0.115,0.067,-0.001,0,4,30,6,0
881.5,0.001,-0.001,0.001,0.152,0.089,-0.001,0,4,30,6,0
882,0,-0.001,0.001,0.142,0.106,-0.001,0,4,30,6,0
882.5,0,-0.002,0.001,0.218,0.132,-0.001,0,4,30,6,0
883,-0.001,-0.002,0.001,0.425,0.174,-0.001,0,4,30,6,0
883.5,-0.002,-0.004,0.002,0.804,0.24,0,0,4,30,6,0
884,-0.004,-0.004,0.004,1.319,0.33,0.001,0,4,30,6,0
884.5,-0.008,-0.004,0.005,2.011,0.46,0.002,0,4,30,6,0
885,-0.012,-0.003,0.007,2.771,0.622,0.003,0,4,30,6,0
885.5,-0.016,0,0.009,3.482,0.81,0.003,0,4,30,6,0
886,-0.018,0.005,0.011,4.046,1.019,0.002,0,4,30,6,0
886.5,-0.018,0.011,0.012,4.328,1.227,0,0,4,30,6,0
887,-0.016,0.016,0.013,4.096,1.396,-0.004,0,4,30,6,0
887.5,-0.011,0.019,0.012,3.397,1.516,-0.01,0,4,30,6,0
888,-0.005,0.019,0.011,2.356,1.578,-0.016,0,4,30,6,0
888.5,0,0.017,0.01,1.203,1.579,-0.021,0,4,30,6,0
889,0.004,0.013,0.008,0.199,1.528,-0.026,0,4,30,6,0
889.5,0.005,0.009,0.006,-0.72,1.387,-0.028,0,4,30,6,0
890,0.004,0.004,0.004,-1.502,1.157,-0.027,0,4,30,6,0
890.5,0.002,0.001,0.001,-2.075,0.844,-0.025,0,4,30,6,0
891,-0.002,0,-0.001,-2.334,0.471,-0.02,0,4,30,6,0
891.5,-0.005,0,-0.003,-2.254,0.06,-0.012,0,4,30,6,0
892,-0.008,0.002,-0.005,-1.97,-0.377,-0.003,0,4,30,6,0
892.5,-0.009,0.005,-0.006,-1.505,-0.804,0.007,0,4,30,6,0
893,-0.009,0.009,-0.007,-0.939,-1.195,0.016,0,4,30,6,0
893.5,-0.007,0.012,-0.008,-0.401,-1.527,0.025,0,4,30,6,0
894,-0.004,0.015,-0.009,0.042,-1.775,0.031,0,4,30,6,0
894.5,0,0.016,-0.009,0.265,-1.934,0.035,0,4,30,6,0
895,0.004,0.016,-0.01,0.245,-1.993,0.036,0,4,30,6,0
895.5,0.008,0.015,-0.01,0.027,-1.946,0.034,0,4,30,6,0
896,0.011,0.011,-0.009,-0.254,-1.787,0.03,0,4,30,6,0
896.5,0.012,0.007,-0.008,-0.474,-1.52,0.024,0,4,30,6,0
897,0.011,0.003,-0.006,-0.467,-1.147,0.018,0,4,30,6,0
897.5,0.006,0,-0.004,-0.199,-0.688,0.011,0,4,30,6,0
898,0,0,0,0.358,-0.161,0.005,0,4,30,6,0
898.5,-0.005,0.003,0.003,1.012,0.387,-0.002,0,4,30,6,0
899,-0.009,0.009,0.007,1.701,0.935,-0.008,0,4,30,6,0
899.5,-0.009,0.016,0.011,2.337,1.453,-0.014,0,4,30,6,0
900,-0.006,0.023,0.014,2.786,1.908,-0.019,0,4,30,6,0
900.5,0,0.027,0.016,2.968,2.274,-0.025,0,4,30,6,0
901,0.007,0.028,0.017,2.85,2.528,-0.03,0,4,30,6,0
901.5,0.015,0.025,0.017,2.463,2.657,-0.034,0,4,30,6,0
902,0.02,0.02,0.016,1.888,2.654,-0.037,0,4,30,6,0
902.5,0.022,0.012,0.014,1.22,2.519,-0.038,0,4,30,6,0
903,0.02,0.005,0.012,0.57,2.261,-0.036,0,4,30,6,0
903.5,0.017,0,0.01,0.032,1.893,-0.033,0,4,30,6,0
904,0.011,-0.003,0.007,-0.366,1.431,-0.027,0,4,30,6,0
904.5,0.006,-0.003,0.004,-0.575,0.904,-0.019,0,4,30,6,0
905,0.001,-0.001,0.001,-0.587,0.341,-0.009,0,4,30,6,0
905.5,-0.002,0.003,-0.002,-0.52,-0.237,0.002,0,4,30,6,0
906,-0.002,0.008,-0.005,-0.428,-0.797,0.012,0,4,30,6,0
906.5,0,0.013,-0.007,-0.499,-1.331,0.021,0,4,30,6,0
907,0.005,0.017,-0.01,-0.729,-1.804,0.028,0,4,30,6,0
907.5,0.011,0.019,-0.012,-1.028,-2.182,0.033,0,4,30,6,0
908,0.017,0.017,-0.014,-1.319,-2.444,0.036,0,4,30,6,0
908.5,0.023,0.013,-0.015,-1.546,-2.576,0.037,0,4,30,6,0
909,0.025,0.007,-0.015,-1.619,-2.565,0.037,0,4,30,6,0
909.5,0.024,0,-0.014,-1.456,-2.405,0.035,0,4,30,6,0
910,0.02,-0.005,-0.012,-1.128,-2.115,0.031,0,4,30,6,0
910.5,0.015,-0.008,-0.01,-0.736,-1.721,0.026,0,4,30,6,0
911,0.008,-0.008,-0.007,-0.373,-1.248,0.02,0,4,30,6,0
911.5,0.003,-0.006,-0.004,-0.083,-0.726,0.012,0,4,30,6,0
912,0,-0.001,-0.001,0.117,-0.181,0.004,0,4,30,6,0
912.5,0,0.004,0.002,0.223,0.355,-0.005,0,4,30,6,0
913,0.002,0.008,0.005,0.345,0.868,-0.013,0,4,30,6,0
913.5,0.006,0.011,0.007,0.49,1.329,-0.021,0,4,30,6,0
914,0.012,0.012,0.01,0.737,1.726,-0.026,0,4,30,6,0
914.5,0.017,0.01,0.012,1.016,2.031,-0.03,0,4,30,6,0
915,0.022,0.006,0.013,1.249,2.225,-0.032,0,4,30,6,0
915.5,0.023,0,0.013,1.386,2.298,-0.033,0,4,30,6,0
916,0.022,-0.006,0.013,1.41,2.248,-0.032,0,4,30,6,0
916.5,0.018,-0.011,0.012,1.293,2.077,-0.03,0,4,30,6,0
917,0.013,-0.013,0.01,1.024,1.794,-0.026,0,4,30,6,0
917.5,0.007,-0.012,0.008,0.55,1.402,-0.022,0,4,30,6,0
918,0.002,-0.008,0.005,0.095,0.949,-0.016,0,4,30,6,0
918.5,0,-0.004,0.002,-0.139,0.477,-0.009,0,4,30,6,0
919,0,0,0,-0.113,0.015,-0.001,0,4,30,6,0
919.5,0.002,0.003,-0.002,0.104,-0.417,0.008,0,4,30,6,0
920,0.004,0.004,-0.003,0.495,-0.785,0.016,0,4,30,6,0
920.5,0.006,0.003,-0.004,0.97,-1.072,0.023,0,4,30,6,0
921,0.007,0.002,-0.004,1.422,-1.262,0.029,0,4,30,6,0
921.5,0.008,0,-0.004,1.717,-1.353,0.032,0,4,30,6,0
922,0.007,-0.002,-0.004,1.798,-1.34,0.032,0,4,30,6,0
922.5,0.006,-0.003,-0.004,1.668,-1.226,0.03,0,4,30,6,0
923,0.004,-0.004,-0.003,1.369,-1.019,0.024,0,4,30,6,0
923.5,0.002,-0.003,-0.002,0.963,-0.735,0.017,0,4,30,6,0
924,0.001,-0.002,-0.001,0.514,-0.395,0.009,0,4,30,6,0
924.5,0,0,0,0.148,-0.016,0.001,0,4,30,6,0
925,0.001,0.003,0.002,-0.047,0.379,-0.007,0,4,30,6,0
925.5,0.003,0.005,0.003,-0.17,0.746,-0.014,0,4,30,6,0
926,0.006,0.006,0.005,-0.254,1.058,-0.02,0,4,30,6,0
926.5,0.009,0.005,0.006,-0.299,1.296,-0.024,0,4,30,6,0
927,0.011,0.003,0.007,-0.289,1.448,-0.027,0,4,30,6,0
927.5,0.012,0,0.007,-0.285,1.497,-0.027,0,4,30,6,0
928,0.011,-0.003,0.007,-0.334,1.438,-0.027,0,4,30,6,0
928.5,0.009,-0.005,0.006,-0.471,1.271,-0.024,0,4,30,6,0
929,0.005,-0.005,0.004,-0.562,1.025,-0.021,0,4,30,6,0
929.5,0.002,-0.004,0.003,-0.562,0.717,-0.015,0,4,30,6,0
930,0,-0.002,0.001,-0.525,0.362,-0.009,0,4,30,6,0
930.5,0,0.001,-0.001,-0.483,-0.021,-0.002,0,4,30,6,0
931,0.001,0.004,-0.003,-0.447,-0.407,0.005,0,4,30,6,0
931.5,0.004,0.007,-0.004,-0.424,-0.772,0.011,0,4,30,6,0
932,0.008,0.008,-0.006,-0.444,-1.098,0.017,0,4,30,6,0
932.5,0.011,0.006,-0.007,-0.351,-1.342,0.022,0,4,30,6,0
933,0.013,0.003,-0.008,-0.111,-1.487,0.025,0,4,30,6,0
933.5,0.013,0,-0.007,0.223,-1.526,0.028,0,4,30,6,0
934,0.011,-0.003,-0.006,0.617,-1.454,0.028,0,4,30,6,0
934.5,0.008,-0.004,-0.005,0.987,-1.28,0.027,0,4,30,6,0
935,0.004,-0.004,-0.003,1.207,-1.024,0.024,0,4,30,6,0
935.5,0.001,-0.002,-0.002,1.29,-0.695,0.018,0,4,30,6,0
936,0,0.001,0.001,1.424,-0.287,0.012,0,4,30,6,0
936.5,0,0.005,0.003,1.527,0.16,0.005,0,4,30,6,0
937,0.002,0.009,0.005,1.562,0.619,-0.003,0,4,30,6,0
937.5,0.007,0.011,0.008,1.597,1.069,-0.011,0,4,30,6,0
938,0.012,0.012,0.01,1.615,1.481,-0.018,0,4,30,6,0
938.5,0.017,0.01,0.012,1.653,1.838,-0.024,0,4,30,6,0
939,0.022,0.006,0.013,1.834,2.135,-0.028,0,4,30,6,0
939.5,0.026,0,0.015,2.137,2.357,-0.03,0,4,30,6,0
940,0.026,-0.007,0.016,2.352,2.47,-0.031,0,4,30,6,0
940.5,0.024,-0.014,0.016,2.464,2.476,-0.031,0,4,30,6,0
941,0.019,-0.019,0.016,2.631,2.403,-0.029,0,4,30,6,0
941.5,0.013,-0.023,0.015,2.841,2.255,-0.025,0,4,30,6,0
942,0.007,-0.025,0.015,3.126,2.057,-0.02,0,4,30,6,0
942.5,0,-0.024,0.014,3.456,1.822,-0.015,0,4,30,6,0
943,-0.006,-0.022,0.013,3.86,1.581,-0.008,0,4,30,6,0
943.5,-0.011,-0.019,0.013,4.165,1.332,-0.003,0,4,30,6,0
944,-0.014,-0.014,0.012,4.291,1.091,0.002,0,4,30,6,0
944.5,-0.015,-0.009,0.01,4.137,0.858,0.005,0,4,30,6,0
945,-0.014,-0.004,0.008,3.695,0.644,0.007,0,4,30,6,0
945.5,-0.012,0,0.007,3.102,0.467,0.007,0,4,30,6,0
946,-0.009,0.002,0.005,2.432,0.329,0.006,0,4,30,6,0
946.5,-0.005,0.003,0.003,1.654,0.214,0.004,0,4,30,6,0
947,-0.002,0.002,0.002,0.774,0.111,0.002,0,4,30,6,0
947.5,0,0,0,-0.015,0.03,-0.001,0,4,30,6,0
948,0,-0.002,-0.001,-0.62,-0.034,-0.002,0,4,30,6,0
948.5,0,-0.004,-0.002,-1.098,-0.1,-0.004,0,4,30,6,0
949,-0.001,-0.005,-0.003,-1.437,-0.172,-0.004,0,4,30,6,0
949.5,-0.003,-0.006,-0.004,-1.686,-0.261,-0.004,0,4,30,6,0
950,-0.005,-0.005,-0.004,-1.763,-0.351,-0.003,0,4,30,6,0
950.5,-0.007,-0.004,-0.005,-1.81,-0.463,-0.001,0,4,30,6,0
951,-0.009,-0.003,-0.006,-1.866,-0.592,0.001,0,4,30,6,0
951.5,-0.011,0,-0.006,-1.937,-0.73,0.003,0,4,30,6,0
952,-0.012,0.003,-0.007,-1.944,-0.86,0.005,0,4,30,6,0
952.5,-0.011,0.007,-0.008,-1.866,-0.972,0.008,0,4,30,6,0
953,-0.009,0.009,-0.008,-1.715,-1.059,0.01,0,4,30,6,0
953.5,-0.007,0.011,-0.008,-1.445,-1.103,0.012,0,4,30,6,0
954,-0.003,0.012,-0.007,-1.059,-1.098,0.014,0,4,30,6,0
954.5,0,0.01,-0.006,-0.521,-1.028,0.015,0,4,30,6,0
955,0.002,0.007,-0.004,0.06,-0.901,0.016,0,4,30,6,0
